6.493255957805062206e-02 5.895361147707238458e-02 5.385370316124542950e-02 4.944658711442402599e-02 4.559578001638186356e-02 4.219899669382929513e-02 3.917807729781799114e-02 3.647227267799329348e-02 3.403364952399974552e-02 3.182387426365730632e-02 2.981191638291772611e-02 2.797237810497663416e-02 2.628426046518426637e-02 2.329495655177020105e-02 2.196649311217805517e-02 1.958805935858077760e-02 1.752533702856924960e-02 1.659536100459340843e-02 1.491093027888011277e-02 1.343086058499239413e-02 1.212558440776018848e-02 1.044346387755731506e-02 9.477593413969394656e-03 8.617347810401387517e-03 7.495895918606909104e-03 6.543707281836431099e-03 5.729606584976582734e-03 5.028087624423340819e-03 4.232309142486350047e-03 3.718758204592186468e-03 3.120518490006093069e-03 2.599958248945861191e-03 2.140103676822675133e-03 1.633288559365195106e-03 1.189545671743791637e-03 8.023001301482114754e-04 4.096005885715751395e-04 1.427537227209774043e-04 -1.380191077222185636e-04 -2.955037477818611919e-04 -3.929824606932289530e-04 -4.164904173558394416e-04 -3.837235327384667157e-04 -3.123252233017092248e-04 -2.470087680746163908e-04 -1.836355581813124769e-04 -1.433342991261010930e-04 -1.172924022687465805e-04 -9.351452666409057989e-05 -6.665144373656239647e-05 -3.798006785158676124e-05 -1.547451380399380175e-05 -1.649112133308700188e-06 3.492660594032089869e-06 3.776086365697151873e-06 3.040474395391729785e-06 2.969631994482276132e-06 2.792983795015027174e-06 1.781058932539008654e-06 8.625484427118175483e-07 6.748313504794353540e-07 4.215674497449666879e-07 3.227033384139874950e-07 3.248398683851065338e-07 8.595753882223642777e-08 4.587255267812907121e-08 -1.069534364617359484e-07 -2.034418242502781450e-07 -2.996479945535252204e-07 -1.440708920381240783e-07 4.607681356437595457e-08 7.134877049185793597e-08 6.191838011458885479e-08 3.857202170172681384e-08 3.184563988799904077e-08 5.073326729023893384e-09 -2.256858641982302833e-08 -3.109433048638926729e-08 -4.152438481273813016e-08 -3.896349944008993036e-08 -1.172581362675220757e-08 3.513852824168248440e-08 2.517411917484284609e-08 1.248304899390381032e-08 1.125998128566925494e-09 -1.142013714033857071e-08 -1.959756370300313819e-08 -1.654505514968007678e-08 -7.133705174353299734e-09 -3.299354808341442807e-09 -1.743841545206401875e-08 -6.202742343628925004e-09 -1.170873441176935459e-09 -5.885309485445307615e-09 5.301183587107699209e-08 -2.382029675526969671e-09 1.816797806918808402e-10 -1.194058634211091721e-10 -2.202312714627637270e-10 -3.793789447713657192e-10 -4.259263082351793031e-03 -3.723975209064231667e-03 -3.259002857792053526e-03 -2.850153899860182263e-03 -2.487058025748830475e-03 -2.161965556746972810e-03 -1.868970731357655389e-03 -1.603493802962882272e-03 -1.361926991272830161e-03 -1.141386688077097563e-03 -9.395366745424190303e-04 -7.544599603547030636e-04 -5.845642022325079571e-04 -2.851639484861215193e-04 -1.535447530643533405e-04 7.779927113334692609e-05 2.711688505173226568e-04 3.550538277501998487e-04 4.996421650567659011e-04 6.160918896546129257e-04 7.073162974807570844e-04 8.023554225964328211e-04 8.410810877082481414e-04 8.624203106689355908e-04 8.657715628489645815e-04 8.397413593065632034e-04 7.896246288065045336e-04 7.204798443378799926e-04 6.071520546801905142e-04 5.124688255589752127e-04 3.819322908367296199e-04 2.555019723880121705e-04 1.415922498320927125e-04 2.632913618332389662e-05 -5.236449987956271271e-05 -9.330446581122298121e-05 -9.849239210499246861e-05 -7.534994408886617914e-05 -1.995349925209959909e-05 3.216079344610611691e-05 8.152870207691325776e-05 1.080215872605931290e-04 1.068962142022222719e-04 7.459269733980122591e-05 3.388744517811396610e-05 -1.121776488298408613e-05 -3.671476557543759304e-05 -4.269262979521243833e-05 -3.610483175416317591e-05 -2.462896119203832130e-05 -1.419443918286630637e-05 -6.686070473376017583e-06 -9.493980979994842103e-07 2.022125726977324002e-06 1.667344978920633551e-06 4.445942928639078993e-07 9.045883812617206662e-07 1.593617407742393901e-06 7.367296828614669889e-07 2.813178464838526442e-07 5.766933927472131654e-07 8.043735724199035698e-08 1.201259232996273818e-07 1.338483440868711157e-07 -7.883518002374164065e-08 -4.289058464000036992e-08 -2.258422579148673467e-08 -8.275158297547143614e-09 -4.414832891944036562e-08 -7.436004338593827973e-09 -1.441088834650480369e-08 -6.397904873734303964e-09 -8.849120783334923709e-09 -1.801428650676854967e-08 1.068088263231827951e-08 1.554707318486630092e-08 4.417390949012792692e-09 2.949931394581393337e-09 -4.863510577973120663e-10 -4.396081757412969850e-09 -4.122189258359507618e-10 -1.140704429012802007e-09 1.727703283803818038e-09 1.202066237404129980e-09 -1.683262710831468264e-10 7.631558099383669044e-10 -5.634140549380441633e-10 -1.002211936840071785e-09 -8.779385001854015819e-10 -7.778035270380227193e-10 3.490222379045970851e-10 1.133080084288567206e-10 1.759143376341364898e-10 -2.835990538225331323e-09 3.491525771201871317e-09 -2.734192353240457581e-10 8.034691467420497206e-11 2.906779690809157529e-11 2.102591637194977438e-11 1.736349129459736142e-11 -3.296928424874874183e-03 -2.898482469193560274e-03 -2.552662686333737486e-03 -2.248714019117648618e-03 -1.978777911202678989e-03 -1.736984126608985025e-03 -1.518863090866609013e-03 -1.320953855265507432e-03 -1.140536064164653779e-03 -9.754419584886591700e-04 -8.239223330948472132e-04 -6.845489021557275020e-04 -5.561421853768209111e-04 -3.284437111836402304e-04 -2.276121143977519342e-04 -4.890961562034123274e-05 1.024229148199314672e-04 1.688463718766216486e-04 2.849196338910926795e-04 3.806029943247318304e-04 4.580040947643635937e-04 5.439171213512721198e-04 5.835501246084482969e-04 6.109098149688619011e-04 6.321414107502181445e-04 6.336939021551263795e-04 6.197946112034475631e-04 5.942427885306388220e-04 5.477568434314220806e-04 5.071869698503166666e-04 4.496980041224152486e-04 3.918682813760200005e-04 3.363028007635861564e-04 2.721832187521598385e-04 2.148583666254066373e-04 1.640311972834502391e-04 1.103629023506697416e-04 7.070395816233804981e-05 2.194923189337851893e-05 -1.345476309330468979e-05 -4.623387711058150824e-05 -6.852677524759329467e-05 -8.062293961766850404e-05 -7.943732465510803251e-05 -6.977541524589256393e-05 -5.388870933831030140e-05 -4.017409337291447428e-05 -3.106993448393670777e-05 -2.485765970683051769e-05 -1.913534825015243194e-05 -1.223938988451590682e-05 -5.964126662366878496e-06 -1.944376743524330324e-06 -2.621231949690806670e-07 9.348435107940768701e-07 1.961336850912624446e-06 1.488090989993444730e-06 4.101007332082842486e-07 7.400146896367924176e-07 1.319140295669211248e-06 7.705860745632777233e-07 3.735491340965528506e-07 5.407909631651267567e-08 -1.078547270998140822e-07 2.189555319411684946e-08 -4.981199841747920889e-08 -5.983114829249592750e-09 -1.080813921713448351e-08 -1.063571989333324699e-08 -1.189551763197466611e-08 -8.566865138197079692e-09 -4.621268856177038384e-09 -3.974924763146314500e-09 1.229155541205330105e-08 -2.356705041088437392e-09 -4.344466582680433468e-11 2.490986766776030250e-09 4.102520622975605119e-10 4.019000708203114249e-09 4.940851358500504990e-09 2.001261649181761502e-09 5.294496316983739263e-10 1.305032560966240602e-10 4.495994767608014993e-10 7.047741146966130703e-10 1.170980208205675191e-10 3.974797679805349171e-10 -1.680648997774860861e-10 -1.908489811063448133e-10 -2.501798549674071542e-10 6.793355716660121337e-10 2.100963949328418750e-10 4.893024397152315640e-10 -1.373574005434987813e-09 1.982552048809899039e-09 -7.487508997500404964e-10 4.185681703135238043e-12 7.877824762169247685e-12 4.802518777640708389e-12 -1.393850196226855255e-11 6.489678472420154498e-02 5.890626753694782475e-02 5.379275019858060364e-02 4.936991540582157806e-02 4.550123686892361408e-02 4.208441316702269536e-02 3.904129525283291796e-02 3.631117032675126172e-02 3.384616658761879088e-02 3.160803567399134845e-02 2.956585402080211256e-02 2.769435110866415653e-02 2.597267279961404732e-02 2.291211475447814394e-02 2.154631538908308511e-02 1.909074856890633290e-02 1.694893575038054767e-02 1.597917750295903619e-02 1.421567129376991902e-02 1.265837829193827181e-02 1.127903062833669409e-02 9.494075573315257505e-03 8.466388357266688494e-03 7.550417446864828366e-03 6.357584107829161724e-03 5.349160939847065130e-03 4.494042462695248610e-03 3.766518974251476751e-03 2.959016330741208369e-03 2.453738970605490524e-03 1.889363528815141656e-03 1.428900371046374056e-03 1.054976447530814277e-03 6.892187442331523329e-04 4.171120690489374936e-04 2.208268495257872303e-04 6.304994294438195847e-05 -1.990022775066652402e-05 -8.467388053997550906e-05 -1.085159721711778836e-04 -1.144550741872845312e-04 -1.083126620591626764e-04 -9.676409808115801997e-05 -8.497388204122367100e-05 -7.667967039182128170e-05 -6.757911976553296525e-05 -5.883699490772763133e-05 -5.041141799905836949e-05 -4.105742532291412587e-05 -3.013248333596917438e-05 -1.815264845839957157e-05 -8.008651028201498861e-06 -1.051415975562719600e-06 2.091503821219904574e-06 2.671387310272451407e-06 2.218600301370934740e-06 1.669016257545060434e-06 1.156652481897749228e-06 6.017973750894518765e-07 1.310251025273703327e-07 -3.637796998705736330e-08 8.363035034177445985e-08 2.441323752321525029e-07 2.507211705508033639e-07 1.925016663301105158e-07 7.669761261631373071e-08 -6.887785862760751791e-08 -2.063682487520054972e-07 -2.704877109035736538e-07 -1.295536719269807551e-07 3.134865188871480622e-08 4.896525466433597770e-08 4.809361739775130705e-08 4.081066546316043099e-08 3.023969000460752033e-08 2.364006438790206427e-09 -1.555844235730249005e-08 -2.434000999104856718e-08 -3.079004981360301074e-08 -2.834459598827619411e-08 -7.319556850996175815e-09 3.302351825736794710e-08 2.366417761569336625e-08 1.208763827476160873e-08 2.631122628479426801e-09 -9.912505684344495592e-09 -1.792655457304720908e-08 -1.652460441010838898e-08 -8.395463759735414368e-09 -4.163738949120870390e-09 -1.471545705828642309e-08 -5.244740245942586351e-09 -1.020084485078296036e-09 -3.774424827252721933e-09 5.607980358430797366e-08 -2.006962275740077839e-09 1.524492910350224252e-10 -3.449622198604048115e-11 -1.879744058082156372e-10 -3.512697829326396355e-10 -4.253307703000431747e-03 -3.716131590955937952e-03 -3.248957132518519829e-03 -2.837589124957211415e-03 -2.471658802452088560e-03 -2.143423666828836709e-03 -1.846990067073248174e-03 -1.577794823144930457e-03 -1.332251109350797739e-03 -1.107499614813379097e-03 -9.012318665722341684e-04 -7.115607747803825078e-04 -5.369259979970481206e-04 -2.277452814516049240e-04 -9.115089117299276134e-05 1.501546568383497148e-04 3.533112061887068748e-04 4.419637182358335703e-04 5.957451232721425573e-04 7.208593735390532225e-04 8.201928764981934392e-04 9.264594907800289495e-04 9.722107171325363416e-04 1.000395381816275705e-03 1.014084840172367391e-03 9.990135352343973690e-04 9.609314381030299203e-04 9.050718694071829872e-04 8.110260780268438397e-04 7.311690875344251756e-04 6.190009000016856748e-04 5.066971916890902370e-04 3.998000963142985106e-04 2.798933013340398858e-04 1.797557633237203154e-04 1.013814133820525578e-04 3.511623793052347600e-05 -4.906646009775055199e-08 -2.637143009255149038e-05 -3.522797610845173011e-05 -3.777483919681947207e-05 -3.762492861807623784e-05 -3.749332142807706818e-05 -3.772378113127280118e-05 -3.716776618213260943e-05 -3.463948607536463552e-05 -3.078675673437250446e-05 -2.679368000293818713e-05 -2.238582529566804472e-05 -1.658636301733930628e-05 -9.424415041371466046e-06 -3.738126456208697150e-06 -7.505836069481022881e-07 3.503485445367556959e-07 1.157351993242788178e-06 1.457111025087242768e-06 7.941244655120414391e-07 2.694980753126219967e-07 4.102547220300984032e-07 3.947967898812800911e-07 1.226550284285841968e-07 1.377337478539229413e-07 6.128171752719976322e-08 -4.675162297730690501e-08 1.184580682798488484e-09 -6.284111071704464108e-10 -4.813840349868259600e-09 -3.134653272914362867e-09 -3.744883805183007310e-08 -1.415437706871279825e-08 -7.542491779510817530e-09 5.141972529263014001e-09 5.427122587711552650e-09 1.040218809326480413e-08 9.634668434830605344e-09 4.393018029034931178e-09 3.444676125019975011e-10 -2.545820789200960286e-09 -4.143410845604222149e-09 -5.810385834238052079e-09 -2.022083272294667674e-09 3.532569850202816711e-09 2.588744341891916945e-09 1.040147077213628656e-09 -1.025777653797885191e-10 -1.272412438310849901e-09 -1.706663820257447388e-09 -9.577389244752235003e-10 -4.239988496836117696e-10 -5.018067216156150676e-10 -1.445744641715198295e-09 -8.844444787952969469e-10 -2.249559742158607233e-10 -2.216050880597689076e-09 6.200085246858467270e-09 -7.493930172241919116e-10 -1.659827947353876518e-11 -5.892797052943793473e-11 -6.193132846304083429e-11 -1.218682313279254478e-10 -3.297956581308949219e-03 -2.899863247625644302e-03 -2.554468933127591532e-03 -2.251025349063192661e-03 -1.981680622579807139e-03 -1.740571085350817778e-03 -1.523233541928579191e-03 -1.326213274862504416e-03 -1.146795817206346579e-03 -9.828190298770888775e-04 -8.325389546136086104e-04 -6.945321338421559833e-04 -5.676234196741992109e-04 -3.433297723445072162e-04 -2.444107623266471470e-04 -6.996300318273338133e-05 7.653867418133892056e-05 1.403325417176855044e-04 2.507297002942346473e-04 3.402070054616087896e-04 4.109160717909951261e-04 4.860112930669080412e-04 5.180219813110335369e-04 5.375337487540534200e-04 5.467882504332868300e-04 5.364388391765602480e-04 5.110865771517547791e-04 4.748986879648234749e-04 4.160898221923784368e-04 3.680532245410522772e-04 3.034153191322074982e-04 2.419822449215596654e-04 1.865481348204278288e-04 1.278495285551376750e-04 8.148878487148158534e-05 4.657055447045667986e-05 1.731908672125237296e-05 1.182880370642937480e-06 -1.239075734178587734e-05 -1.825234651611626745e-05 -2.079928423381003025e-05 -2.058707352244640933e-05 -1.882039570587439828e-05 -1.669146600455775352e-05 -1.550401880483013564e-05 -1.480613381776358724e-05 -1.394210908505747258e-05 -1.212297729997359888e-05 -9.271068782826263378e-06 -6.209587039972299708e-06 -3.640277449590739777e-06 -1.704463340974888915e-06 -2.872512594114151213e-07 2.169882744476050833e-07 1.091886201687390850e-07 2.202020808301949657e-07 4.289624844349377687e-07 3.230470221625053037e-07 2.514643763538695023e-07 2.724717216395457682e-07 1.743132410214774547e-07 3.191110282061496877e-08 -1.790832106591879762e-08 -9.629717370603690250e-09 -1.023463139185537111e-09 1.255064518228027795e-08 5.537662497647622885e-09 4.408635448367882060e-09 -1.113725936055069519e-09 -9.374560961243678536e-10 2.261788258258049092e-10 4.320280975238899476e-09 3.214147707968539174e-09 1.985211308035992250e-09 2.084660833347421570e-09 4.814324695581276675e-10 1.568832490655392391e-10 -2.076690931435122378e-09 -2.655067880228285388e-09 -3.233332226076011768e-09 -1.217276692105423742e-09 4.308870557371099600e-10 3.187363160725596068e-10 -6.164483402865691488e-11 -3.665374637604982723e-10 -5.222930773593791630e-10 -3.733131420685009905e-10 1.010453008415462619e-10 3.972264901233139766e-10 2.140152147642281786e-10 -5.707953627858369176e-10 -1.723521406001696297e-10 3.490894100650447676e-10 -4.036016544536707411e-10 3.575114334302494062e-09 -4.944009105453297680e-10 4.372611944364921863e-11 -8.974458264061166402e-12 -4.941230134300122904e-12 8.733808214846775314e-12
