# theta(arcmin)   xi_p            xi_m
  7.86130e-01	  1.87070e-04	  5.55030e-05
  1.59960e+00	  6.98940e-05	 -2.03070e-05
  3.25350e+00	  6.00310e-05	  1.09360e-05
  6.62300e+00	  2.75870e-05	  1.37090e-05
  1.34930e+01	  1.45300e-05	  5.80410e-06
  2.73850e+01	  7.37830e-06	  4.39740e-06
  5.55410e+01	  4.15150e-06	  3.37670e-06
  1.12610e+02	  1.52050e-06	  2.22190e-06
  2.23720e+02	 -5.50260e-07	  1.01270e-06
