1.405484585709212498e-03 9.990558287124549075e-01 9.992664511165399999e-01 9.993455708857345021e-01 9.993062623061991223e-01 9.993722109046405677e-01 9.994175249687007323e-01
1.419625896474748482e-03 9.990464590332176487e-01 9.992591973406511618e-01 9.993391206393817949e-01 9.992993395732157058e-01 9.993659511451951083e-01 9.994117202641012998e-01
1.433909490316315899e-03 9.990369977123252365e-01 9.992518731460129366e-01 9.993326082099706076e-01 9.992923480796729319e-01 9.993596293049294976e-01 9.994058580561993033e-01
1.448336798817877235e-03 9.990274438809447766e-01 9.992444778759861368e-01 9.993260330267782487e-01 9.992852871868292963e-01 9.993532448087149023e-01 9.993999378133768818e-01
1.462909267967307282e-03 9.990177966625776174e-01 9.992370108683742425e-01 9.993193945144511758e-01 9.992781562559490682e-01 9.993467970814661205e-01 9.993939590040555876e-01
1.477628358301315845e-03 9.990080551730047276e-01 9.992294714553882073e-01 9.993126920929799040e-01 9.992709546483530270e-01 9.993402855481107183e-01 9.993879210966738480e-01
1.492495545051829775e-03 9.989982185202306297e-01 9.992218589636121528e-01 9.993059251776758023e-01 9.992636817253754966e-01 9.993337096336046832e-01 9.993818235596898525e-01
1.507512318293855597e-03 9.989882858044281111e-01 9.992141727139692842e-01 9.992990931791470022e-01 9.992563368484059794e-01 9.993270687629363103e-01 9.993756658615858823e-01
1.522680183094814264e-03 9.989782561178823794e-01 9.992064120216863632e-01 9.992921955032756376e-01 9.992489193774393152e-01 9.993203623598614360e-01 9.993694474697104591e-01
1.538000659665394012e-03 9.989681285449353298e-01 9.991985761962604018e-01 9.992852315511931982e-01 9.992414286095451237e-01 9.993135897918996591e-01 9.993631677997421026e-01
1.553475283511912422e-03 9.989579021619298116e-01 9.991906645414240229e-01 9.992782007192592131e-01 9.992338637552256042e-01 9.993067503491538384e-01 9.993568261962318955e-01
1.569105605590212418e-03 9.989475760371533397e-01 9.991826763551112656e-01 9.992711023990373809e-01 9.992262240186856603e-01 9.992998433161802696e-01 9.993504219985945847e-01
1.584893192461114299e-03 9.989371492307825839e-01 9.991746109294241673e-01 9.992639359772739205e-01 9.992185086041964759e-01 9.992928679775211487e-01 9.993439545462564633e-01
1.600839626447416245e-03 9.989266207948271914e-01 9.991664675505982363e-01 9.992567008358747005e-01 9.992107167160406700e-01 9.992858236177627473e-01 9.993374231786857909e-01
1.616946505792490104e-03 9.989159897730729432e-01 9.991582454989698103e-01 9.992493963518843669e-01 9.992028475585862379e-01 9.992787095215387438e-01 9.993308272353891297e-01
1.633215444820464678e-03 9.989052552010269093e-01 9.991499440489414186e-01 9.992420218974642498e-01 9.991949003362026183e-01 9.992715249735061311e-01 9.993241660558764838e-01
1.649648074098020991e-03 9.988944161058602722e-01 9.991415624689500286e-01 9.992345768398712691e-01 9.991868742533190906e-01 9.992642692583548758e-01 9.993174389797021551e-01
1.666246040597823197e-03 9.988834715063524827e-01 9.991331000214321856e-01 9.992270605414376172e-01 9.991787685144161157e-01 9.992569416608139132e-01 9.993106453464564165e-01
1.683011007863579461e-03 9.988724204128349715e-01 9.991245559627930373e-01 9.992194723595494432e-01 9.991705823240153439e-01 9.992495414656559216e-01 9.993037844957575189e-01
1.699944656176776217e-03 9.988612618271349719e-01 9.991159295433722498e-01 9.992118116466279787e-01 9.991623148866719539e-01 9.992420679576878850e-01 9.992968557672463614e-01
1.717048682725084248e-03 9.988499947425197867e-01 9.991072200074125886e-01 9.992040777501092208e-01 9.991539654069954146e-01 9.992345204217466526e-01 9.992898585006082524e-01
1.734324801772465455e-03 9.988386181436399447e-01 9.990984265930270558e-01 9.991962700124246144e-01 9.991455330896509279e-01 9.992268981427173680e-01 9.992827920355488169e-01
1.751774744830978357e-03 9.988271310064732456e-01 9.990895485321681369e-01 9.991883877709828443e-01 9.991370171393354482e-01 9.992192004055103771e-01 9.992756557118226413e-01
1.769400260834324808e-03 9.988155322982693596e-01 9.990805850505947161e-01 9.991804303581510727e-01 9.991284167608044386e-01 9.992114264950885394e-01 9.992684488692084033e-01
1.787203116313138170e-03 9.988038209774929843e-01 9.990715353678421007e-01 9.991723971012370642e-01 9.991197311588637664e-01 9.992035756964454674e-01 9.992611708475106491e-01
1.805185095572032225e-03 9.987919959937687775e-01 9.990623986971906012e-01 9.991642873224721999e-01 9.991109595383563802e-01 9.991956472946211809e-01 9.992538209865874377e-01
1.823348000868442063e-03 9.987800562878247357e-01 9.990531742456346675e-01 9.991561003389942686e-01 9.991021011041858468e-01 9.991876405746989986e-01 9.992463986263139253e-01
1.841693652593246085e-03 9.987680007914369051e-01 9.990438612138531349e-01 9.991478354628312575e-01 9.990931550612998091e-01 9.991795548217874412e-01 9.992389031066126748e-01
1.860223889453223138e-03 9.987558284273738707e-01 9.990344587961789147e-01 9.991394920008855873e-01 9.990841206147074161e-01 9.991713893210522057e-01 9.992313337674215701e-01
1.878940568655334794e-03 9.987435381093414666e-01 9.990249661805694625e-01 9.991310692549184580e-01 9.990749969694578958e-01 9.991631433576970700e-01 9.992236899487569879e-01
1.897845566092871581e-03 9.987311287419271544e-01 9.990153825485779127e-01 9.991225665215361929e-01 9.990657833306695323e-01 9.991548162169660019e-01 9.992159709906222043e-01
1.916940776533456901e-03 9.987185992205447338e-01 9.990057070753239898e-01 9.991139830921749176e-01 9.990564789017478686e-01 9.991464071825962856e-01 9.992081762316702420e-01
1.936228113808956958e-03 9.987059484313802749e-01 9.989959389294661429e-01 9.991053182530880150e-01 9.990470828088026112e-01 9.991379154693740272e-01 9.992003049472991671e-01
1.955709511007294558e-03 9.986931752513363847e-01 9.989860772731733451e-01 9.990965712853329128e-01 9.990375940715263692e-01 9.991293401971275134e-01 9.991923563258838792e-01
1.975386920666193872e-03 9.986802785479784728e-01 9.989761212620977826e-01 9.990877414647595378e-01 9.990280117019014750e-01 9.991206804788600460e-01 9.991843295494802213e-01
1.995262314968880221e-03 9.986672571794802389e-01 9.989660700453482090e-01 9.990788280619978812e-01 9.990183347119837576e-01 9.991119354276080111e-01 9.991762238002080965e-01
2.015337685941734260e-03 9.986541099945693833e-01 9.989559227654633000e-01 9.990698303424481175e-01 9.990085621138881100e-01 9.991031041564458759e-01 9.991680382602163846e-01
2.035615045653950406e-03 9.986408358324744272e-01 9.989456785583860077e-01 9.990607475662705017e-01 9.989986929198173549e-01 9.990941857785381464e-01 9.991597721117265740e-01
2.056096426419195405e-03 9.986274335228706445e-01 9.989353365534383578e-01 9.990515789883758213e-01 9.989887261420071773e-01 9.990851794070720882e-01 9.991514245369640390e-01
2.076783880999305641e-03 9.986139018858278815e-01 9.989248958732963590e-01 9.990423238584171806e-01 9.989786607927916284e-01 9.990760841552969174e-01 9.991429947182510762e-01
2.097679482810015355e-03 9.986002397317564894e-01 9.989143556339661334e-01 9.990329814207823400e-01 9.989684958845594931e-01 9.990668991365382334e-01 9.991344818379170878e-01
2.118785326128773058e-03 9.985864458613561423e-01 9.989037149447609343e-01 9.990235509145872772e-01 9.989582304297673909e-01 9.990576234641536102e-01 9.991258850783594214e-01
2.140103526304641766e-03 9.985725190655629913e-01 9.988929729082771658e-01 9.990140315736693033e-01 9.989478634409573177e-01 9.990482562515566878e-01 9.991172036220118402e-01
2.161636219970310829e-03 9.985584581254984826e-01 9.988821286203735106e-01 9.990044226265833993e-01 9.989373939307162331e-01 9.990387966122493690e-01 9.991084366513889314e-01
2.183385565256238444e-03 9.985442618124176217e-01 9.988711811701483922e-01 9.989947232965971091e-01 9.989268209117325714e-01 9.990292436597589809e-01 9.990995833490141642e-01
2.205353742006961257e-03 9.985299288876587909e-01 9.988601296399199914e-01 9.989849328016875418e-01 9.989161433967492787e-01 9.990195965076945628e-01 9.990906428974968279e-01
2.227542951999558936e-03 9.985154581025932341e-01 9.988489731052058174e-01 9.989750503545395954e-01 9.989053603985982299e-01 9.990098542697127826e-01 9.990816144794748555e-01
2.249955419164336150e-03 9.985008481985746531e-01 9.988377106347036127e-01 9.989650751625444025e-01 9.988944709301694758e-01 9.990000160595468026e-01 9.990724972776439117e-01
2.272593389807713721e-03 9.984860979068910236e-01 9.988263412902731453e-01 9.989550064277996633e-01 9.988834740044550964e-01 9.989900809909691981e-01 9.990632904747606124e-01
2.295459132837374475e-03 9.984712059487149682e-01 9.988148641269178896e-01 9.989448433471100897e-01 9.988723686345004626e-01 9.989800481778366992e-01 9.990539932536374179e-01
2.318554939989656005e-03 9.984561710350557950e-01 9.988032781927693726e-01 9.989345851119897368e-01 9.988611538334511986e-01 9.989699167340653219e-01 9.990446047971290877e-01
2.341883126059246274e-03 9.984409918667123129e-01 9.987915825290704097e-01 9.989242309086652227e-01 9.988498286145154337e-01 9.989596857736311453e-01 9.990351242881605476e-01
2.365446029131185960e-03 9.984256671342250922e-01 9.987797761701607824e-01 9.989137799180801691e-01 9.988383919909811226e-01 9.989493544105827461e-01 9.990255509096951370e-01
2.389246010815202718e-03 9.984101955178310561e-01 9.987678581434626945e-01 9.989032313159007526e-01 9.988268429762501288e-01 9.989389217590323167e-01 9.990158838447800171e-01
2.413285456482412890e-03 9.983945756874171851e-01 9.987558274694685601e-01 9.988925842725219217e-01 9.988151805816173345e-01 9.989283869312364228e-01 9.990061222747280700e-01
2.437566775504384619e-03 9.983788063024759962e-01 9.987436831617279021e-01 9.988818379530768343e-01 9.988034037228056272e-01 9.989177489543632493e-01 9.989962653029963446e-01
2.462092401494627835e-03 9.983628860120612458e-01 9.987314242268376940e-01 9.988709915174452947e-01 9.987915111839646976e-01 9.989070067384099305e-01 9.989863119257921253e-01
2.486864792552499846e-03 9.983468134547446304e-01 9.987190496644317017e-01 9.988600441202644120e-01 9.987795017397490538e-01 9.988961591849357946e-01 9.989762611315908813e-01
2.511886431509580738e-03 9.983305872585733765e-01 9.987065584671714902e-01 9.988489949109414789e-01 9.987673741649274461e-01 9.988852051955798839e-01 9.989661119089252583e-01
2.537159826178501682e-03 9.983142060410279406e-01 9.986939496207400957e-01 9.988378430336674052e-01 9.987551272343483388e-01 9.988741436720535161e-01 9.989558632464156096e-01
2.562687509604301590e-03 9.982976684089819308e-01 9.986812221038340320e-01 9.988265876274312616e-01 9.987427597229671106e-01 9.988629735161597134e-01 9.989455141327358012e-01
2.588472040318303465e-03 9.982809729586616942e-01 9.986683748881595157e-01 9.988152278260375994e-01 9.987302704058534930e-01 9.988516936297813231e-01 9.989350635566387471e-01
2.614516002594539489e-03 9.982641182756075704e-01 9.986554069384274701e-01 9.988037627581243250e-01 9.987176580581850205e-01 9.988403029148852363e-01 9.989245105069661790e-01
2.640822006708773862e-03 9.982471029346355884e-01 9.986423172123517489e-01 9.987921915471825729e-01 9.987049214552287113e-01 9.988288002735333793e-01 9.989138539725923582e-01
2.667392689200104305e-03 9.982299254998011628e-01 9.986291046606472488e-01 9.987805133115776890e-01 9.986920593723818129e-01 9.988171846078724991e-01 9.989030929425154470e-01
2.694230713135220296e-03 9.982125845243624562e-01 9.986157682270306868e-01 9.987687271645731002e-01 9.986790705851408267e-01 9.988054548201253935e-01 9.988922264057843448e-01
2.721338768375307620e-03 9.981950785507457402e-01 9.986023068482214882e-01 9.987568322143548505e-01 9.986659538691059490e-01 9.987936098126324325e-01 9.988812533515221137e-01
2.748719571845650422e-03 9.981774061105124218e-01 9.985887194539453393e-01 9.987448275640580242e-01 9.986527080000114909e-01 9.987816484878003775e-01 9.988701727689461851e-01
2.776375867807921206e-03 9.981595657243254038e-01 9.985750049669385175e-01 9.987327123117955008e-01 9.986393317536906844e-01 9.987695697481470125e-01 9.988589836473357186e-01
2.804310428135239463e-03 9.981415559019188866e-01 9.985611623029536643e-01 9.987204855506885970e-01 9.986258239060924469e-01 9.987573724962685029e-01 9.988476849760661302e-01
2.832526052589979821e-03 9.981233751420681699e-01 9.985471903707683339e-01 9.987081463688987082e-01 9.986121832332953696e-01 9.987450556348732578e-01 9.988362757445761186e-01
2.861025569104380488e-03 9.981050219325602324e-01 9.985330880721937641e-01 9.986956938496623915e-01 9.985984085114931741e-01 9.987326180667571718e-01 9.988247549424229543e-01
2.889811834063973645e-03 9.980864947501674189e-01 9.985188543020858676e-01 9.986831270713275588e-01 9.985844985169936017e-01 9.987200586948117298e-01 9.988131215591907752e-01
2.918887732593878140e-03 9.980677920606212394e-01 9.985044879483584435e-01 9.986704451073914468e-01 9.985704520262405071e-01 9.987073764220381067e-01 9.988013745846096025e-01
2.948256178847947530e-03 9.980489123185877220e-01 9.984899878919973881e-01 9.986576470265418060e-01 9.985562678157895444e-01 9.986945701515209661e-01 9.987895130084544215e-01
2.977920116300852849e-03 9.980298539676443204e-01 9.984753530070775707e-01 9.986447318926997552e-01 9.985419446623319262e-01 9.986816387864740907e-01 9.987775358206073539e-01
3.007882518043100088e-03 9.980106154402595964e-01 9.984605821607809295e-01 9.986316987650646348e-01 9.985274813426904261e-01 9.986685812301921983e-01 9.987654420110176900e-01
3.038146387078995841e-03 9.979911951577721263e-01 9.984456742134173446e-01 9.986185466981617465e-01 9.985128766311290871e-01 9.986553963837011549e-01 9.987532305675710376e-01
3.068714756627637444e-03 9.979715915303732920e-01 9.984306280184461757e-01 9.986052747418920905e-01 9.984981291836270145e-01 9.986420830420572603e-01 9.987409003810105990e-01
3.099590690426914149e-03 9.979518029570905169e-01 9.984154424225013535e-01 9.985918819415847691e-01 9.984832374932344212e-01 9.986286398544846898e-01 9.987284502084182725e-01
3.130777283040574871e-03 9.979318278257729435e-01 9.984001162654179140e-01 9.985783673380517200e-01 9.984682000412997693e-01 9.986150654596698262e-01 9.987158787972295615e-01
3.162277660168379828e-03 9.979116645130785557e-01 9.983846483802603089e-01 9.985647299676455591e-01 9.984530153093407190e-01 9.986013584964499312e-01 9.987031848949893265e-01
3.194094978959387265e-03 9.978913113844630756e-01 9.983690375933540473e-01 9.985509688623190883e-01 9.984376817790088232e-01 9.985875176037765089e-01 9.986903672493526729e-01
3.226232428328363981e-03 9.978707667941713044e-01 9.983532827243186691e-01 9.985370830496889116e-01 9.984221979321356022e-01 9.985735414207311811e-01 9.986774246080872830e-01
3.258693229275408127e-03 9.978500290852300170e-01 9.983373825861038275e-01 9.985230715531002721e-01 9.984065622506950177e-01 9.985594285865330155e-01 9.986643557190648668e-01
3.291480635208770406e-03 9.978290965894430764e-01 9.983213359850269253e-01 9.985089333916962184e-01 9.983907732168477711e-01 9.985451777405401907e-01 9.986511593302899170e-01
3.324597932270941750e-03 9.978079676273893250e-01 9.983051417208141931e-01 9.984946675804885485e-01 9.983748293129027784e-01 9.985307875222274587e-01 9.986378341898471955e-01
3.358048439667991880e-03 9.977866405084211410e-01 9.982887985866439884e-01 9.984802731304328605e-01 9.983587290213474796e-01 9.985162565712117910e-01 9.986243790459693459e-01
3.391835510002249796e-03 9.977651135306666585e-01 9.982723053691927584e-01 9.984657490485056019e-01 9.983424708248238577e-01 9.985015835272611495e-01 9.986107926470001450e-01
3.425962529608318850e-03 9.977433849810338762e-01 9.982556608486832239e-01 9.984510943377851167e-01 9.983260532061865034e-01 9.984867670302662868e-01 9.985970737413928378e-01
3.460432918892471926e-03 9.977214531352172067e-01 9.982388637989364488e-01 9.984363079975355770e-01 9.983094746484245663e-01 9.984718057202841557e-01 9.985832210777286777e-01
3.495250132675475300e-03 9.976993162577060259e-01 9.982219129874257968e-01 9.984213890232942479e-01 9.982927336347251490e-01 9.984566982374869504e-01 9.985692334047148178e-01
3.530417660538833369e-03 9.976769726017968853e-01 9.982048071753343299e-01 9.984063364069624136e-01 9.982758286484496590e-01 9.984414432222205038e-01 9.985551094711804243e-01
3.565939027174546642e-03 9.976544204096071677e-01 9.981875451176148717e-01 9.983911491368997471e-01 9.982587581731597881e-01 9.984260393149594348e-01 9.985408480260836717e-01
3.601817792738370386e-03 9.976316579120918515e-01 9.981701255630539560e-01 9.983758261980216764e-01 9.982415206925749906e-01 9.984104851563346816e-01 9.985264478185056358e-01
3.638057553206645520e-03 9.976086833290638278e-01 9.981525472543376631e-01 9.983603665719011921e-01 9.982241146906329909e-01 9.983947793871358334e-01 9.985119075976567338e-01
3.674661940736690443e-03 9.975854948692154389e-01 9.981348089281224523e-01 9.983447692368748738e-01 9.982065386514435978e-01 9.983789206482921452e-01 9.984972261128891580e-01
3.711634624030850111e-03 9.975620907301451235e-01 9.981169093151069927e-01 9.983290331681508034e-01 9.981887910593140179e-01 9.983629075809281606e-01 9.984824021136837757e-01
3.748979308704188454e-03 9.975384690983848390e-01 9.980988471401103235e-01 9.983131573379225854e-01 9.981708703987492992e-01 9.983467388262652342e-01 9.984674343496490190e-01
3.786699737655889204e-03 9.975146281494322587e-01 9.980806211221511237e-01 9.982971407154868082e-01 9.981527751544606586e-01 9.983304130257385500e-01 9.984523215705438659e-01
3.824799691444385943e-03 9.974905660477854097e-01 9.980622299745316450e-01 9.982809822673632816e-01 9.981345038080507992e-01 9.983139288179837534e-01 9.984370625235655661e-01
3.863282988666285559e-03 9.974662809469810876e-01 9.980436724049254194e-01 9.982646809574220459e-01 9.981160546950142987e-01 9.982972847113724679e-01 9.984216558368580463e-01
3.902153486339069496e-03 9.974417709896358231e-01 9.980249471154689633e-01 9.982482357470124912e-01 9.980974259496505629e-01 9.982804790348829282e-01 9.984060999746332543e-01
3.941415080287676009e-03 9.974170343074916234e-01 9.980060528028562583e-01 9.982316455950982492e-01 9.980786156918610708e-01 9.982635101046569703e-01 9.983903933893245597e-01
3.981071705534973415e-03 9.973920690214638229e-01 9.979869881584384483e-01 9.982149094583960824e-01 9.980596220417600195e-01 9.982463762369907512e-01 9.983745345335305332e-01
4.021127336696128651e-03 9.973668732416938187e-01 9.979677518683273130e-01 9.981980262915199908e-01 9.980404431197202886e-01 9.982290757484086896e-01 9.983585218600038447e-01
4.061585988376981322e-03 9.973414450676054699e-01 9.979483426135027369e-01 9.981809950471296489e-01 9.980210770463654457e-01 9.982116069556125071e-01 9.983423538217010007e-01
4.102451715576407171e-03 9.973157825879638283e-01 9.979287590699248423e-01 9.981638146760836161e-01 9.980015219425530937e-01 9.981939681755169769e-01 9.983260288717107356e-01
4.143728614092731695e-03 9.972898838809405309e-01 9.979089999086498963e-01 9.981464841275985433e-01 9.979817759294133950e-01 9.981761577252482587e-01 9.983095454633252874e-01
4.185420820934231644e-03 9.972637470141810789e-01 9.978890637959517695e-01 9.981290023494123753e-01 9.979618371283274225e-01 9.981581739221324634e-01 9.982929020500056483e-01
4.227532514733786835e-03 9.972373700448771139e-01 9.978689493934473909e-01 9.981113682879536597e-01 9.979417036609493641e-01 9.981400150837091978e-01 9.982760970853907789e-01
4.270067916167661487e-03 9.972107510198433555e-01 9.978486553582265328e-01 9.980935808885159632e-01 9.979213736491687747e-01 9.981216795277270126e-01 9.982591290233079340e-01
4.313031288378539087e-03 9.971838879755984264e-01 9.978281803429882579e-01 9.980756390954380608e-01 9.979008452151942876e-01 9.981031655721757101e-01 9.982419963177622257e-01
4.356426937402796927e-03 9.971567789384504499e-01 9.978075229961794745e-01 9.980575418522893427e-01 9.978801164814458113e-01 9.980844715352333862e-01 9.982246974229448400e-01
4.400259212602089694e-03 9.971294219245875334e-01 9.977866819621422634e-01 9.980392881020611062e-01 9.978591855706782088e-01 9.980655957353190555e-01 9.982072307932530197e-01
4.444532507099250782e-03 9.971018149401729147e-01 9.977656558812632026e-01 9.980208767873649522e-01 9.978380506058901478e-01 9.980465364910826587e-01 9.981895948832626431e-01
4.489251258218608480e-03 9.970739559814446595e-01 9.977444433901295762e-01 9.980023068506355122e-01 9.978167097103768368e-01 9.980272921213878545e-01 9.981717881477414345e-01
4.534419947930714428e-03 9.970458430348212442e-01 9.977230431216916884e-01 9.979835772343403910e-01 9.977951610077243627e-01 9.980078609453517657e-01 9.981538090416747222e-01
4.580043103301556333e-03 9.970174740770116895e-01 9.977014537054295085e-01 9.979646868811966609e-01 9.977734026218066932e-01 9.979882412823161131e-01 9.981356560202291339e-01
4.626125296946291370e-03 9.969888470751312459e-01 9.976796737675258653e-01 9.979456347343933498e-01 9.977514326767962238e-01 9.979684314518554311e-01 9.981173275387890120e-01
4.672671147487526301e-03 9.969599599868224082e-01 9.976577019310459704e-01 9.979264197378212575e-01 9.977292492971711058e-01 9.979484297737946097e-01 9.980988220529215527e-01
4.719685320018232773e-03 9.969308107603821467e-01 9.976355368161214932e-01 9.979070408363083233e-01 9.977068506076937071e-01 9.979282345682018995e-01 9.980801380184400884e-01
4.767172526569300392e-03 9.969013973348940238e-01 9.976131770401430732e-01 9.978874969758643187e-01 9.976842347334545780e-01 9.979078441554052326e-01 9.980612738913324788e-01
4.815137526581827337e-03 9.968717176403667501e-01 9.975906212179573851e-01 9.978677871039302039e-01 9.976613997957358704e-01 9.978872568521875985e-01 9.980422281243225280e-01
4.863585127384104263e-03 9.968417695978787352e-01 9.975678679620713085e-01 9.978479101696362541e-01 9.976383437329837678e-01 9.978664708077363832e-01 9.980229990149972474e-01
4.912520184673458030e-03 9.968115511197289669e-01 9.975449158828640916e-01 9.978278651240678476e-01 9.976150642319306927e-01 9.978454839404964360e-01 9.980035846473662708e-01
4.961947603002906694e-03 9.967810601095938861e-01 9.975217635888034007e-01 9.978076509205376921e-01 9.975915589613446599e-01 9.978242941523747245e-01 9.979839830901016118e-01
5.011872336272727227e-03 9.967502944626915884e-01 9.974984096866716943e-01 9.977872665148675990e-01 9.975678255903439595e-01 9.978028993456027340e-01 9.979641924121714913e-01
5.062299388226955930e-03 9.967192520659513555e-01 9.974748527817979271e-01 9.977667108656768091e-01 9.975438617884526682e-01 9.977812974226922815e-01 9.979442106827590697e-01
5.113233812954910869e-03 9.966879307981921787e-01 9.974510914782964699e-01 9.977459829346796427e-01 9.975196652255416963e-01 9.977594862864784808e-01 9.979240359713438258e-01
5.164680715397715512e-03 9.966563285303055020e-01 9.974271243793152442e-01 9.977250816869905892e-01 9.974952335719048380e-01 9.977374638401115270e-01 9.979036663476681390e-01
5.216645251859960628e-03 9.966244431254481784e-01 9.974029500872892973e-01 9.977040060914392772e-01 9.974705644982114761e-01 9.977152279870722396e-01 9.978830998817358466e-01
