# Fiducial parameters, omega_b = 0.022237, omega_cdm = 0.12, 100*theta_s = 1.0418, ln10^{10}A_s = 3.044, n_s = 0.9649, tau_reio = 0.0544, M_tot_IH = 0.25, sigma_NL = 7, beta_0^Euclid = 1, beta_1^Euclid = 1, z_reio = 1, Omega_Lambda = 1, YHe = 1, H0 = 0, A_s = 0, sigma8 = 0
29738.825 29990.965
28353.739 28581.244
27053.136 27258.545
25831.34 26016.936
24683.011 24850.839
23603.139 23755.032
22587.041 22724.638
21630.348 21755.116
20728.994 20842.241
19879.198 19982.095
19077.452 19171.041
18320.498 18405.713
17605.321 17682.993
16929.124 16999.996
16289.318 16354.054
15683.504 15742.696
15109.459 15163.638
14565.128 14614.767
14048.601 14094.126
13558.114 13599.904
13092.027 13130.423
12648.821 12684.128
12227.086 12259.579
11825.513 11855.439
11442.885 11470.466
11078.072 11103.509
10730.024 10753.497
28352.149 28600.23
27032.514 27256.147
25793.304 25995.022
24629.121 24811.197
23534.885 23699.36
22505.831 22654.531
21537.503 21672.062
20625.745 20747.624
19766.689 19877.192
18956.738 19057.028
18192.551 18283.668
17471.032 17553.901
16789.309 16864.757
16144.719 16213.485
15534.8 15597.541
14957.266 15014.57
14410.004 14462.396
13891.053 13939.002
13398.599 13442.524
12930.958 12971.235
12486.571 12523.536
12063.991 12097.944
11661.874 11693.086
11278.973 11307.688
10914.131 10940.566
10566.27 10590.622
10234.39 10256.834
26923.716 27165.418
25671.381 25889.017
24495.305 24691.381
23390.375 23567.143
22351.778 22511.258
21374.999 21518.998
20455.816 20585.953
19590.293 19708.01
18774.762 18881.348
18005.814 18102.42
17280.285 17367.936
16595.239 16674.848
15947.952 16020.335
15335.903 15401.785
14756.754 14816.783
14208.34 14263.094
13688.656 13738.65
13195.844 13241.537
12728.181 12769.985
12284.073 12322.354
11862.038 11897.125
11460.705 11492.892
11078.799 11108.349
10715.137 10742.286
10368.62 10393.58
10038.226 10061.188
9723.0056 9744.1408
25484.539 25717.722
24299.897 24509.572
23187.33 23375.964
22142.011 22311.819
21159.394 21312.363
20235.216 20373.123
19365.491 19489.925
18546.498 18658.877
17774.776 17876.365
17047.103 17139.029
16360.49 16443.759
15712.164 15787.668
15099.551 15168.088
14520.268 14582.548
13972.106 14028.76
13453.019 13504.61
12961.111 13008.14
12494.627 12537.541
12051.937 12091.136
11631.535 11667.373
11232.019 11264.815
10852.093 10882.13
10490.551 10518.083
10146.275 10171.53
9818.2248 9841.4058
9505.4341 9526.7244
9207.0041 9226.5679
24067.443 24290.302
22949.355 23149.417
21899.235 22078.912
20912.535 21073.994
19984.972 20130.155
19112.529 19243.172
18291.45 18409.105
17518.23 17624.281
16789.605 16885.285
16102.541 16188.949
15454.22 15532.332
14842.026 14912.712
14263.534 14327.568
13716.498 13774.567
13198.833 13251.55
12708.612 12756.52
12244.047 12287.63
11803.48 11843.17
11385.376 11421.556
10988.313 11021.325
10610.97 10641.118
10252.122 10279.679
9910.6328 9935.8408
9585.4466 9608.5226
9275.5824 9296.7202
8980.128 8999.5014
8698.2352 8715.9997
22704.325 22915.542
21650.175 21839.417
20660.052 20829.668
19729.676 19881.773
18855.015 18991.483
18032.29 18154.816
17257.963 17368.055
16528.737 16627.738
15841.539 15930.644
15193.511 15273.784
14582 14654.388
14004.543 14069.886
13458.858 13517.902
12942.827 12996.235
12454.489 12502.85
11992.026 12035.863
11553.754 11593.531
11138.112 11174.242
10743.654 10776.504
10369.039 10398.934
10013.022 10040.253
9674.4495 9699.2738
9352.2499 9374.898
9045.428 9066.1049
8753.059 8771.9477
8474.2832 8491.5471
8208.3006 8224.0859
21424.468 21623.345
20430.287 20608.076
19496.442 19655.419
18618.903 18761.11
17793.873 17921.142
17017.794 17131.759
16287.336 16389.455
15599.393 15690.964
14951.069 15033.249
14339.676 14413.49
13762.712 13829.073
13217.86 13277.577
12702.967 12756.757
12216.04 12264.54
11755.23 11799.004
11318.825 11358.373
10905.237 10941.002
10512.996 10545.372
10140.738 10170.073
9787.1984 9813.803
9451.2053 9475.3537
9131.6703 9153.6063
8827.5831 8847.5234
8538.0053 8556.1428
8262.0649 8278.5712
7998.9512 8013.979
7747.9097 7761.5952
20251.453 20438.004
19312.188 19478.545
18429.885 18578.247
17600.739 17733.084
16821.171 16939.268
16087.823 16193.251
15397.553 15491.72
14747.431 14831.59
14134.726 14209.992
13556.899 13624.261
13011.593 13071.927
12496.617 12550.703
12009.942 12058.468
11549.686 11593.261
11114.104 11153.269
10701.58 10736.813
10310.615 10342.338
9939.82 9968.4082
9587.9085 9613.6928
9253.6864 9276.96
8936.0463 8957.0688
8633.9606 8652.962
8346.4749 8363.6592
8072.7032 8088.251
7811.8215 7825.8934
7563.0641 7575.8024
7325.7181 7337.2494
19200.748 19375.713
18310.647 18466.264
17474.49 17612.886
16688.679 16811.762
15949.823 16059.302
15254.744 15352.145
14600.47 14687.151
13984.225 14061.398
13403.425 13472.164
12855.667 12916.926
12338.718 12393.343
11850.507 11899.246
11389.111 11432.626
10952.749 10991.625
10539.768 10574.524
10148.638 10179.731
9777.9398 9805.7745
9426.3587 9451.2917
9092.6752 9115.022
8775.7588 8795.7978
8474.5603 8492.5378
8188.1065 8204.2398
7915.4933 7929.9747
7655.881 7668.8806
7408.4893 7420.1573
7172.5923 7183.062
6947.5147 6956.904
18277.097 18441.86
17430.202 17576.372
16634.608 16764.237
15886.891 16001.824
15183.83 15285.717
14522.402 14612.72
13899.78 13979.844
13313.327 13384.309
12760.586 12823.525
12239.274 12295.092
11747.267 11796.782
11282.595 11326.531
10843.433 10882.429
10428.086 10462.707
10034.983 10065.728
9662.6693 9689.979
9309.7958 9334.0589
8975.1121 8996.6715
8657.4589 8676.6169
8355.7608 8372.7841
8069.0206 8084.1442
7796.3123 7809.7435
7536.7762 7548.6978
7289.6138 7300.1869
7054.0826 7063.4496
6829.4923 6837.7786
6615.2005 6622.517
17472.13 17628.484
16662.887 16801.285
15902.65 16025.072
15188.146 15296.375
14516.297 14611.932
13884.215 13968.686
13289.201 13363.785
12728.735 12794.568
12200.471 12258.563
11702.228 11753.476
11231.979 11277.178
10787.844 10827.697
10368.077 10403.207
9971.0625 10002.017
9595.2994 9622.5644
9239.3987 9263.4021
8902.0722 8923.1913
8582.1261 8600.6934
8278.4531 8294.7616
7990.0265 8004.3342
7715.8938 7728.4279
7455.1707 7466.1313
7207.0363 7216.5993
6970.7275 6979.0481
6745.5356 6752.7501
6530.8009 6537.0295
6325.9098 6331.2582
16763.057 16912.799
15986.974 16119.288
15257.886 15374.681
14572.653 14675.649
13928.317 14019.065
13322.109 13401.997
12751.44 12821.708
12213.892 12275.648
11707.217 11761.446
11229.323 11276.9
10778.267 10819.969
10352.246 10388.763
9949.5892 9981.5279
9568.745 9596.6445
9208.2766 9232.6126
8866.8523 8888.0443
8543.2378 8561.6558
8236.2886 8252.2588
7944.9438 7958.7534
7668.2193 7680.1212
7405.2022 7415.419
7155.0451 7163.7726
6916.9611 6924.3713
6690.2188 6696.4635
6474.1388 6479.3509
6268.089 6272.3855
6071.4811 6074.9648
16112.625 16256.944
15366.932 15494.3
14666.404 14778.652
14008.016 14106.802
13388.925 13475.744
12806.463 12882.662
12258.142 12324.925
11741.637 11800.084
11254.786 11305.859
10795.581 10840.136
10362.153 10400.953
9952.7719 9986.4909
9565.8309 9595.0683
9199.8412 9225.1271
8853.4226 8875.2258
8525.2962 8544.0309
8214.2768 8230.3084
7919.2656 7932.9165
7639.2437 7650.7982
7373.2665 7382.9748
7120.4573 7128.5397
6880.0025 6886.653
6651.1466 6656.5354
6433.1873 6437.4646
6225.4722 6228.7696
6027.3944 6029.8275
5838.3889 5840.0593
15471.959 15610.669
14756.126 14878.43
14083.673 14191.308
13451.687 13546.233
12857.429 12940.321
12298.336 12370.867
11772.013 11835.347
11276.228 11331.409
10808.902 10856.865
10368.105 10409.685
9952.0455 9987.9855
9559.06 9590.0215
9187.6074 9214.1772
8836.2584 8858.9575
8503.6886 8522.9785
8188.671 8204.9599
7890.0684 7903.7172
7606.8268 7618.154
7337.9687 7347.2556
7082.5878 7090.0825
6839.8434 6845.7642
6608.955 6613.4942
6389.1979 6392.5246
6179.8985 6182.1616
5980.4311 5981.7613
5790.2134 5790.7255
5608.7035 5608.4983
14786.906 14917.67
14102.873 14218.014
13460.329 13561.463
12856.476 12945.085
12288.689 12366.123
11754.512 11821.994
11251.651 11310.287
10777.969 10828.755
10331.477 10375.307
9910.3294 9948.0047
9512.8122 9545.0475
9137.3355 9164.7689
8782.4263 8805.6253
8446.7188 8466.1881
8128.9477 8145.135
7827.9407 7841.2431
7542.6117 7553.3805
7271.954 7280.4997
7015.0342 7021.6313
6770.9868 6775.8776
6539.0091 6542.407
6318.3557 6320.4488
6108.3348 6109.2885
5908.3032 5908.2631
5717.6634 5716.7575
5535.8597 5534.2001
5362.3745 5360.0597
14009.026 14126.862
13360.93 13464.365
12752.184 12842.679
12180.128 12259.029
11642.265 11710.805
11136.257 11195.562
10659.928 10711.017
10211.247 10255.042
9788.3257 9825.6585
9389.4142 9421.0304
9012.8859 9039.454
8657.2337 8679.3511
8321.061 8339.2602
8003.0736 8017.8286
7702.0725 7713.8046
7416.947 7426.0302
7146.6684 7153.4338
6890.2831 6895.0236
6646.9071 6649.8817
6415.721 6417.1582
6195.9645 6196.0656
5986.932 5985.8742
5787.9684 5785.9076
5598.4647 5595.538
5417.8555 5414.1829
5245.6144 5241.301
5081.2515 5076.3896
13109.426 13206.896
12502.694 12587.601
11932.849 12006.453
11397.388 11460.858
10893.963 10948.376
10420.379 10466.721
9974.5902 10013.761
9554.6923 9587.5063
9158.9138 9186.1081
8785.6128 8807.8498
8433.2648 8451.1392
8100.457 8114.5011
7785.8812 7796.5695
7488.3248 7496.0801
7206.6649 7211.863
6939.8614 6942.8357
6686.9513 6687.9966
6447.0417 6446.4186
6219.3053 6217.2438
6002.975 5999.6776
5797.3394 5792.9841
5601.7384 5596.4812
5415.5586 5409.5364
5238.2305 5231.5632
5069.2248 5062.0169
4908.0492 4900.3916
