# Fiducial parameters, omega_b = 0.022253, omega_cdm = 0.11919, 100*theta_s = 1.0418, ln10^{10}A_s = 3.0753, n_s = 0.96229, tau_reio = 0.055, M_tot_NH = 0.086, log10_Gamma_neutrinos = 3.071, sigma_NL = 7, beta_0^Euclid = 1, beta_1^Euclid = 1, z_reio = 1, Omega_Lambda = 1, YHe = 1, H0 = 0, A_s = 0, sigma8 = 0
   30  7.412872  0.00015164139  0.013291604  9.7792056e-10  8.8693599e-06  
   31  7.0573698  0.00015918759  0.012620831  9.1819392e-10  8.1046764e-06  
   32  6.7323095  0.00016682434  0.011965511  8.6342508e-10  7.417369e-06  
   33  6.434145  0.00017452986  0.011324482  8.1322102e-10  6.8040718e-06  
   34  6.1595806  0.00018228419  0.010695986  7.6687987e-10  6.2592904e-06  
   35  5.906324  0.00019007467  0.010075858  7.2415823e-10  5.774968e-06  
   36  5.6723336  0.00019789046  0.0094593363  6.8470914e-10  5.3408334e-06  
   37  5.4556456  0.00020572135  0.0088428005  6.4802115e-10  4.9465579e-06  
   38  5.2546074  0.00021355965  0.0082272096  6.1399206e-10  4.5882791e-06  
   39  5.0676444  0.0002213983  0.0076146669  5.8250971e-10  4.2632687e-06  
   40  4.8931819  0.00022923025  0.0070072755  5.5327307e-10  3.9680098e-06  
   41  4.7297908  0.00023704867  0.0064069594  5.2589635e-10  3.6987315e-06  
   42  4.5766244  0.00024484757  0.0058149252  5.0029685e-10  3.4531132e-06  
   43  4.4329817  0.00025262121  0.0052322  4.7640435e-10  3.228863e-06  
   44  4.2981615  0.00026036382  0.0046598112  4.5404561e-10  3.0232098e-06  
   45  4.1714782  0.00026806961  0.0040983761  4.3300447e-10  2.8334008e-06  
   46  4.0523072  0.00027573254  0.0035468723  4.132464e-10  2.6582835e-06  
   47  3.9400394  0.00028334653  0.0030038675  3.9474581e-10  2.4969642e-06  
   48  3.8340656  0.00029090552  0.0024679292  3.7742128e-10  2.348333e-06  
   49  3.7337768  0.00029840342  0.0019376251  3.6112832e-10  2.2110629e-06  
   50  3.6386218  0.00030583402  0.0014119399  3.4570441e-10  2.0838156e-06  
   51  3.5482826  0.00031319051  0.00089152614  3.3111969e-10  1.9658887e-06  
   52  3.4624991  0.00032046597  0.00037745326  3.1735944e-10  1.8566576e-06  
   53  3.3810113  0.00032765345  -0.00012920916  3.043779e-10  1.7553783e-06  
   54  3.3035593  0.00033474602  -0.0006273916  2.9209693e-10  1.6611877e-06  
   55  3.2298898  0.00034173725  -0.0011162802  2.8042921e-10  1.5732429e-06  
   56  3.1597775  0.00034862274  -0.0015960838  2.6936044e-10  1.4911592e-06  
   57  3.0930036  0.00035539862  -0.0020672668  2.5888345e-10  1.414627e-06  
   58  3.0293497  0.000362061  -0.0025302938  2.4897404e-10  1.343278e-06  
   59  2.9685971  0.00036860599  -0.0029856293  2.3958952e-10  1.2766848e-06  
   60  2.9105271  0.00037502971  -0.0034337377  2.3066812e-10  1.2143611e-06  
   61  2.8549389  0.00038132831  -0.0038749748  2.2214551e-10  1.1558382e-06  
   62  2.8017015  0.00038749804  -0.0043092614  2.1401266e-10  1.1009043e-06  
   63  2.7507019  0.00039353521  -0.0047364095  2.0626946e-10  1.0493926e-06  
   64  2.701827  0.00039943611  -0.0051562312  1.9890728e-10  1.0011071e-06  
   65  2.6549635  0.00040519703  -0.0055685385  1.9190813e-10  9.5582278e-07  
   66  2.6099982  0.00041081427  -0.0059731434  1.852442e-10  9.1328558e-07  
   67  2.5668181  0.00041628413  -0.006369858  1.788778e-10  8.7321223e-07  
   68  2.5253171  0.00042160309  -0.0067585281  1.727709e-10  8.3533509e-07  
   69  2.4854179  0.00042676842  -0.0071391342  1.6691876e-10  7.9954127e-07  
   70  2.4470501  0.00043177755  -0.0075116906  1.6132224e-10  7.6574778e-07  
   71  2.4101435  0.00043662795  -0.0078762115  1.5597806e-10  7.3385819e-07  
   72  2.3746279  0.00044131707  -0.0082327113  1.5087821e-10  7.0376264e-07  
   73  2.3404329  0.00044584234  -0.0085812042  1.4600969e-10  6.753378e-07  
   74  2.3074884  0.00045020124  -0.0089217044  1.4135469e-10  6.4844691e-07  
   75  2.2757242  0.0004543912  -0.0092542264  1.3688994e-10  6.2293976e-07  
