# theta(arcmin)   xi_p            xi_m
  7.13365e-01	  2.48874e-04	  3.14019e-05
  1.45210e+00	  1.57913e-04	  3.45820e-05
  2.95582e+00	  8.93097e-05	  3.28669e-05
  6.01675e+00	  4.82749e-05	  2.54799e-05
  1.22474e+01	  2.69325e-05	  1.60853e-05
  2.49304e+01	  1.49673e-05	  9.02303e-06
  5.07472e+01	  7.26191e-06	  5.21399e-06
  1.03299e+02	  2.67959e-06	  3.25195e-06
  2.10271e+02	  6.84292e-07	  1.90306e-06
