# KiDS+VIKING-450 xi_p/m covariance in list format
#
# col.  meaning
#  1    signal 1, redshift bin 1
#  2    signal 1, redshift bin 2
#  3    signal 1, 0: xi_p; 1: xi_m
#  4    signal 1, angular separation bin centre [arcmin]
#  5    signal 2, redshift bin 1
#  6    signal 2, redshift bin 2
#  7    signal 2, 0: xi_p; 1: xi_m
#  8    signal 2, angular separation bin centre [arcmin]
#  9    covariance element, Gaussian (disconnected) contribution + shape noise
# 10    covariance element, Non-gaussian in-survey (trispectrum) contribution and super-sample covariance
#
# To get the full covariance, add cols. 9 and 10. 
# Note that only the upper triangular part of the covariance is listed.
# Note further that you still need to propagate the uncertainty of the 
# multiplicative calibration to this matrix. Please refer to the README
# for details!
#========================================================================
1 1 0 0.7588895 1 1 0 0.7588895 1.1193564639e-08 2.5493484377e-12
1 1 0 0.7588895 1 1 0 1.544764 4.9867317187e-12 2.0991364502e-12
1 1 0 0.7588895 1 1 0 3.144456 3.1537344565e-12 1.5939588466e-12
1 1 0 0.7588895 1 1 0 6.400723 1.8134425360e-12 1.0413223935e-12
1 1 0 0.7588895 1 1 0 13.02904 9.9410692824e-13 5.9268383274e-13
1 1 0 0.7588895 1 1 0 26.52137 5.5348325354e-13 3.0708440791e-13
1 1 0 0.7588895 1 1 0 53.98579 3.1028131502e-13 1.6016936542e-13
1 1 0 0.7588895 1 1 0 109.8912 1.6142559786e-13 8.3360532905e-14
1 1 0 0.7588895 1 1 0 223.6899 7.1073011559e-14 3.8341215327e-14
1 1 0 0.7588895 1 1 1 0.7588895 -3.4331370926e-14 5.1322074972e-15
1 1 0 0.7588895 1 1 1 1.544764 1.4980790016e-13 5.4201244810e-14
1 1 0 0.7588895 1 1 1 3.144456 5.6630179533e-13 1.4143851345e-13
1 1 0 0.7588895 1 1 1 6.400723 6.1840117714e-13 1.7581267650e-13
1 1 0 0.7588895 1 1 1 13.02904 4.9223780186e-13 1.9154083099e-13
1 1 0 0.7588895 1 1 1 26.52137 3.1963877846e-13 1.6438235770e-13
1 1 0 0.7588895 1 1 1 53.98579 1.8383142790e-13 1.0926674908e-13
1 1 0 0.7588895 1 1 1 109.8912 1.0516901660e-13 6.1367974222e-14
1 1 0 0.7588895 1 1 1 223.6899 6.3237168793e-14 3.4039970711e-14
1 1 0 0.7588895 1 2 0 0.7588895 4.8642082714e-12 3.3544831009e-12
1 1 0 0.7588895 1 2 0 1.544764 3.5227797380e-12 2.7323901092e-12
1 1 0 0.7588895 1 2 0 3.144456 2.2203635481e-12 2.0490619048e-12
1 1 0 0.7588895 1 2 0 6.400723 1.2750385332e-12 1.3151295342e-12
1 1 0 0.7588895 1 2 0 13.02904 7.1406047328e-13 7.3763229699e-13
1 1 0 0.7588895 1 2 0 26.52137 4.2294658443e-13 3.8090237626e-13
1 1 0 0.7588895 1 2 0 53.98579 2.4962681560e-13 1.9954265640e-13
1 1 0 0.7588895 1 2 0 109.8912 1.3762741219e-13 1.0318848041e-13
1 1 0 0.7588895 1 2 0 223.6899 6.3704852182e-14 4.6480857698e-14
1 1 0 0.7588895 1 2 1 0.7588895 -2.3120863666e-14 7.1933215060e-15
1 1 0 0.7588895 1 2 1 1.544764 1.0330833901e-13 7.5849131049e-14
1 1 0 0.7588895 1 2 1 3.144456 3.9569407093e-13 1.9564014450e-13
1 1 0 0.7588895 1 2 1 6.400723 4.3845476775e-13 2.3891190742e-13
1 1 0 0.7588895 1 2 1 13.02904 3.4654030289e-13 2.5459204877e-13
1 1 0 0.7588895 1 2 1 26.52137 2.1981608120e-13 2.1263322390e-13
1 1 0 0.7588895 1 2 1 53.98579 1.2451355999e-13 1.3762723407e-13
1 1 0 0.7588895 1 2 1 109.8912 7.2743761736e-14 7.6548859613e-14
1 1 0 0.7588895 1 2 1 223.6899 4.6544645975e-14 4.2707424512e-14
1 1 0 0.7588895 1 3 0 0.7588895 6.7392713318e-12 3.8376623180e-12
1 1 0 0.7588895 1 3 0 1.544764 4.7552114459e-12 3.1013844216e-12
1 1 0 0.7588895 1 3 0 3.144456 2.9229191927e-12 2.3068495299e-12
1 1 0 0.7588895 1 3 0 6.400723 1.6607322768e-12 1.4655297336e-12
1 1 0 0.7588895 1 3 0 13.02904 9.3715761542e-13 8.1644629456e-13
1 1 0 0.7588895 1 3 0 26.52137 5.5122591285e-13 4.2160026132e-13
1 1 0 0.7588895 1 3 0 53.98579 3.2216877691e-13 2.2118042199e-13
1 1 0 0.7588895 1 3 0 109.8912 1.7055334570e-13 1.1374363575e-13
1 1 0 0.7588895 1 3 0 223.6899 7.5241908929e-14 5.0596985848e-14
1 1 0 0.7588895 1 3 1 0.7588895 -3.5949907315e-14 8.6143450480e-15
1 1 0 0.7588895 1 3 1 1.544764 1.5489758182e-13 9.0712041998e-14
1 1 0 0.7588895 1 3 1 3.144456 5.8309699975e-13 2.3169095343e-13
1 1 0 0.7588895 1 3 1 6.400723 6.1860596182e-13 2.7868038077e-13
1 1 0 0.7588895 1 3 1 13.02904 4.6663408673e-13 2.9199097611e-13
1 1 0 0.7588895 1 3 1 26.52137 2.8770882734e-13 2.3974192439e-13
1 1 0 0.7588895 1 3 1 53.98579 1.6373455204e-13 1.5316262997e-13
1 1 0 0.7588895 1 3 1 109.8912 9.7915142749e-14 8.4974284744e-14
1 1 0 0.7588895 1 3 1 223.6899 6.2618303327e-14 4.7569305726e-14
1 1 0 0.7588895 1 4 0 0.7588895 8.6546713322e-12 4.2490945682e-12
1 1 0 0.7588895 1 4 0 1.544764 5.9796720328e-12 3.4141045525e-12
1 1 0 0.7588895 1 4 0 3.144456 3.6099839139e-12 2.5245908576e-12
1 1 0 0.7588895 1 4 0 6.400723 2.0389384226e-12 1.5921901952e-12
1 1 0 0.7588895 1 4 0 13.02904 1.1588578572e-12 8.8293642313e-13
1 1 0 0.7588895 1 4 0 26.52137 6.8337901300e-13 4.5595403758e-13
1 1 0 0.7588895 1 4 0 53.98579 3.9304655677e-13 2.3941301131e-13
1 1 0 0.7588895 1 4 0 109.8912 2.0155161542e-13 1.2260316190e-13
1 1 0 0.7588895 1 4 0 223.6899 8.5743880773e-14 5.4030440996e-14
1 1 0 0.7588895 1 4 1 0.7588895 -4.9704579803e-14 9.8515665298e-15
1 1 0 0.7588895 1 4 1 1.544764 2.0882926185e-13 1.0364190589e-13
1 1 0 0.7588895 1 4 1 3.144456 7.7802554728e-13 2.6285361471e-13
1 1 0 0.7588895 1 4 1 6.400723 8.0100950696e-13 3.1268327804e-13
1 1 0 0.7588895 1 4 1 13.02904 5.8470271312e-13 3.2372171840e-13
1 1 0 0.7588895 1 4 1 26.52137 3.5379786858e-13 2.6260389832e-13
1 1 0 0.7588895 1 4 1 53.98579 2.0254646065e-13 1.6626719244e-13
1 1 0 0.7588895 1 4 1 109.8912 1.2329844726e-13 9.2096488286e-14
1 1 0 0.7588895 1 4 1 223.6899 7.8676965690e-14 5.1681892244e-14
1 1 0 0.7588895 1 5 0 0.7588895 1.0019379853e-11 4.4287394055e-12
1 1 0 0.7588895 1 5 0 1.544764 6.8167215428e-12 3.5494287028e-12
1 1 0 0.7588895 1 5 0 3.144456 4.0756436574e-12 2.6182200802e-12
1 1 0 0.7588895 1 5 0 6.400723 2.3044431739e-12 1.6463841239e-12
1 1 0 0.7588895 1 5 0 13.02904 1.3172865958e-12 9.1140213870e-13
1 1 0 0.7588895 1 5 0 26.52137 7.7386629563e-13 4.7070858823e-13
1 1 0 0.7588895 1 5 0 53.98579 4.3721687676e-13 2.4721476417e-13
1 1 0 0.7588895 1 5 0 109.8912 2.1872692930e-13 1.2636056152e-13
1 1 0 0.7588895 1 5 0 223.6899 9.0761349908e-14 5.5467579153e-14
1 1 0 0.7588895 1 5 1 0.7588895 -6.1723062741e-14 1.0414317116e-14
1 1 0 0.7588895 1 5 1 1.544764 2.5225215482e-13 1.0951421001e-13
1 1 0 0.7588895 1 5 1 3.144456 9.2660199041e-13 2.7684106855e-13
1 1 0 0.7588895 1 5 1 6.400723 9.2789443149e-13 3.2764998885e-13
1 1 0 0.7588895 1 5 1 13.02904 6.6323924462e-13 3.3745773559e-13
1 1 0 0.7588895 1 5 1 26.52137 3.9925122153e-13 2.7241902415e-13
1 1 0 0.7588895 1 5 1 53.98579 2.3116945007e-13 1.7188205743e-13
1 1 0 0.7588895 1 5 1 109.8912 1.4214978741e-13 9.5161260767e-14
1 1 0 0.7588895 1 5 1 223.6899 8.9617321957e-14 5.3452238402e-14
1 1 0 0.7588895 2 2 0 0.7588895 1.7811881156e-13 4.5033886763e-12
1 1 0 0.7588895 2 2 0 1.544764 1.6556352049e-13 3.6263956727e-12
1 1 0 0.7588895 2 2 0 3.144456 1.5172321487e-13 2.6836311389e-12
1 1 0 0.7588895 2 2 0 6.400723 1.4515004385e-13 1.6907796783e-12
1 1 0 0.7588895 2 2 0 13.02904 1.3449426708e-13 9.3415278336e-13
1 1 0 0.7588895 2 2 0 26.52137 1.1976523278e-13 4.8142700211e-13
1 1 0 0.7588895 2 2 0 53.98579 1.0082171094e-13 2.5336981031e-13
1 1 0 0.7588895 2 2 0 109.8912 7.5239915716e-14 1.2995313632e-13
1 1 0 0.7588895 2 2 0 223.6899 4.4741037778e-14 5.7187781109e-14
1 1 0 0.7588895 2 2 1 0.7588895 5.7835087171e-19 1.0284851103e-14
1 1 0 0.7588895 2 2 1 1.544764 3.6931986625e-17 1.0827606134e-13
1 1 0 0.7588895 2 2 1 3.144456 2.7568298850e-16 2.7605547876e-13
1 1 0 0.7588895 2 2 1 6.400723 9.8868618112e-16 3.3112156905e-13
1 1 0 0.7588895 2 2 1 13.02904 2.2721091809e-15 3.4479150396e-13
1 1 0 0.7588895 2 2 1 26.52137 3.6266949562e-15 2.7985610012e-13
1 1 0 0.7588895 2 2 1 53.98579 4.7100894324e-15 1.7633711475e-13
1 1 0 0.7588895 2 2 1 109.8912 6.2436762784e-15 9.7298107051e-14
1 1 0 0.7588895 2 2 1 223.6899 8.8230813489e-15 5.4652759644e-14
1 1 0 0.7588895 2 3 0 0.7588895 2.2889661040e-13 5.2161213988e-12
1 1 0 0.7588895 2 3 0 1.544764 2.1075935569e-13 4.1648681917e-12
1 1 0 0.7588895 2 3 0 3.144456 1.9471083340e-13 3.0550458421e-12
1 1 0 0.7588895 2 3 0 6.400723 1.8619907938e-13 1.9035358605e-12
1 1 0 0.7588895 2 3 0 13.02904 1.7199955201e-13 1.0445619516e-12
1 1 0 0.7588895 2 3 0 26.52137 1.5259429449e-13 5.3887928157e-13
1 1 0 0.7588895 2 3 0 53.98579 1.2722834343e-13 2.8399975139e-13
1 1 0 0.7588895 2 3 0 109.8912 9.3085715037e-14 1.4469856321e-13
1 1 0 0.7588895 2 3 0 223.6899 5.3552330211e-14 6.2790955091e-14
1 1 0 0.7588895 2 3 1 0.7588895 7.2448106423e-19 1.2471571889e-14
1 1 0 0.7588895 2 3 1 1.544764 5.4416086994e-17 1.3112893953e-13
