2.036570741498956099e-13 1.134659814123746614e-14 2.707830716126363381e-14 3.915542239834566195e-14 4.374388632755234526e-14 2.523740650904459148e-14 9.698802206303346377e-13 1.465749910088486887e-13 1.934314932958328470e-14 3.471294993156440127e-14 4.735822059885770232e-14 5.700054666579350442e-14 6.721491384675686222e-14 -2.454525384331584634e-13 1.122241599229027140e-13 2.201047793044212482e-14 3.957488964451537563e-14 5.162775665144685452e-14 6.261163618383647966e-14 6.582707754641939781e-14 1.319828896276671759e-13 2.099926959470400098e-13 2.304532497337983453e-14 3.852965911694499964e-14 5.427321511263026626e-14 6.436151571776690658e-14 6.143016699946642533e-14 4.664320685092748366e-13 1.581470958776797384e-13 2.726733980570119823e-14 4.580463372455681704e-14 6.127173322536810458e-14 7.516820260492692080e-14 8.608044245469076111e-14 -1.076128306441425327e-13 2.277183441267774532e-13 3.485836335007520889e-14 5.297614212410650600e-14 7.333944005789621169e-14 8.970284936501299363e-14 9.846564760259452895e-14 1.905934671575030210e-13 1.614088416439852840e-15 -3.029471624744238282e-15 -3.672702067276452522e-15 -8.641599798116869783e-15 -1.694323835461113879e-14 2.654392785115378199e-13 2.642341717343107345e-15 2.437389413882097478e-16 1.023372913880164978e-15 1.944582347099274149e-15 1.525871497576551268e-15 5.934694327172945815e-14 2.786487596457073111e-15 3.681072346803574413e-16 7.251725492877161326e-16 9.813426096072906553e-16 6.226108974388758129e-15 -2.276205694806470787e-13 7.687246679872771560e-16 -1.424867333622660007e-15 -1.337639893292483747e-15 -3.435701568128350105e-15 -6.576753268007051421e-15 9.994664536457211549e-14 2.639928737189155785e-15 2.169589758320818215e-16 9.948074115888774477e-16 1.800657395524439100e-15 4.062256991789934480e-15 -6.012990510309826678e-14 2.414189178822234651e-15 -1.278657487841788792e-15 -3.627587432644261423e-17 -9.631423017278622429e-16 -2.325094255071781317e-15 8.131316715316838924e-14
1.134659814123746141e-14 1.401560959055508946e-12 7.565644439544675716e-14 1.776893406762272602e-13 2.198843123197758365e-13 2.466579018060810942e-13 -4.081268430937185111e-13 2.163351079377185541e-14 5.351343107927825479e-13 1.255925074456147090e-13 1.950082186193896512e-13 2.254951923322260623e-13 2.275149024486110305e-13 4.724466520119548331e-13 2.671322345473732983e-14 2.431551349531571058e-13 1.529547902091562863e-13 2.132394905625078446e-13 2.472611319554851438e-13 2.482018597559109222e-13 5.242071469018503652e-13 2.334721624284490601e-14 8.078231966229675112e-13 1.327470447093433644e-13 2.324973455018997238e-13 2.763518397435571482e-13 2.912762265526823189e-13 5.944033774979889197e-13 2.943334242400203169e-14 3.420086081169605537e-13 1.719388363589505486e-13 2.496812536921130577e-13 2.952567163892999604e-13 3.090603725880777622e-13 5.282265389252364186e-13 3.596095700207194341e-14 5.007218634698559152e-13 1.956434576321940784e-13 3.001266854450495130e-13 3.642073151293008456e-13 3.978314228263409527e-13 6.708725920624309173e-13 -1.547724801249084878e-15 -5.210686038322550586e-15 3.062245235440039710e-15 6.087220394607992402e-15 2.673431245997829675e-14 -6.026267822120598106e-13 4.610776664621167853e-15 -7.835275369200249100e-16 -1.332570158802255180e-15 -3.200016128386975665e-15 -9.867414375993468486e-15 2.732300272589380657e-13 3.710414789398465360e-15 -3.726039783197913562e-16 -1.290063731634637752e-15 -3.712402713701103088e-15 -1.103703700603369229e-14 2.989282969536735862e-13 6.331091515609547909e-15 -2.713999850149747445e-15 4.547191303648468671e-16 -4.379948791986929923e-16 6.847268835891669938e-15 -3.480790569319928229e-13 4.689522782888895427e-15 -1.523425102635901092e-15 -1.124211249864436375e-15 -3.801879469137908604e-15 -1.210516996245141390e-14 3.874516218454047229e-13 6.925626675568788725e-15 -2.606530278388712674e-15 -5.281034850655612498e-16 -3.325822974853719482e-15 -7.719498205729236072e-15 2.439433587689787653e-13
2.707830716126359279e-14 7.565644439544689600e-14 6.847788408929614774e-12 2.315081577973166484e-13 4.936339301712131336e-13 7.735615803539121644e-13 -6.435754768175335296e-12 3.412047303260115434e-14 1.266529136326956224e-13 1.301838987894387292e-12 4.138793938050342213e-13 4.878355942218290421e-13 4.953656414859893445e-13 7.967022988709523264e-13 3.833433669677235137e-14 1.537713999185550572e-13 4.843207456042987414e-13 4.665442499745299447e-13 5.357926644804662806e-13 5.261506713509592905e-13 1.065701273681654970e-12 3.845014721782934344e-14 1.319303778142557396e-13 1.878375275872410608e-12 4.663685988401104830e-13 5.860967614492602417e-13 6.295747179151737324e-13 3.591725693848746425e-13 4.494509622047800836e-14 1.713542845495404571e-13 6.101451212652732671e-13 5.379829875139170752e-13 6.346994344748318629e-13 6.404266929359872690e-13 1.300657400544323564e-12 5.229780561799137327e-14 1.949349025409259585e-13 7.973283361656976386e-13 6.329190215197386839e-13 7.684682511334742799e-13 8.047053048022233239e-13 1.604970256062862223e-12 -3.914497905503513733e-15 2.693561302739917542e-14 2.612803985396353940e-14 7.049146544346248014e-14 2.975805314170215526e-13 -6.629014741900344133e-12 -2.123280553743606046e-15 3.695219821726464841e-15 -4.711901559415178581e-16 -3.379159828691563255e-15 -3.374502249485251986e-15 6.926005702198527626e-15 -6.852959684785385155e-16 5.295077962543929712e-16 -2.124053694062740945e-15 -7.686916117788975712e-15 -2.364516219162471645e-14 6.512039033206215742e-13 -2.444114055528778444e-15 5.511395739329999488e-15 1.272635250465455914e-15 3.028794540867683126e-15 1.527135827333623559e-14 -4.476821018351460488e-13 -1.170690880828119492e-15 1.282276002562732322e-15 -2.371487207677804431e-15 -8.071536619479599527e-15 -2.209852139239812586e-14 5.726591200071435834e-13 -9.920603086311020320e-16 2.760028362304814812e-15 -2.489506461636526209e-15 -8.246105073550502303e-15 -1.910527505982839002e-14 4.868108458499434939e-13
3.915542239834566826e-14 1.776893406762271340e-13 2.315081577973177086e-13 2.352681226590784487e-11 9.035243001011561812e-13 1.787895782173620737e-12 -2.746329447396568250e-11 4.793616114316569458e-14 1.931842982362026628e-13 4.105047532367801363e-13 2.531715655279810600e-12 7.446089808938356499e-13 8.389593567750305014e-13 1.238241874818742639e-13 5.213716643283844753e-14 2.108103806996539338e-13 4.628159641637465067e-13 8.469865492683116300e-13 8.310089676488203742e-13 8.476119979668450889e-13 1.546390028506131700e-12 5.449296154024129362e-14 2.324550302825715915e-13 4.645932090956675869e-13 3.620473842701246679e-12 9.044238194702711338e-13 1.097475780870040839e-12 -1.494892452882168981e-12 6.137679067848921446e-14 2.477363508269607169e-13 5.350768515535030255e-13 1.046781170789263729e-12 9.927222856317856694e-13 1.038604620006181073e-12 1.967035540844829930e-12 7.361432735062484105e-14 3.000090420082334958e-13 6.311338375778304574e-13 1.330084607421229946e-12 1.215199164890384589e-12 1.319132322211174281e-12 2.295214695219620002e-12 1.658386069064937957e-15 2.503083431976321525e-14 1.594082272908247901e-13 2.623534685476125936e-13 1.109366515164691817e-12 -2.669058775299675135e-11 4.255410692228211022e-16 5.492482604268270163e-16 2.719172489109495069e-15 3.094454200796898270e-15 1.162246900792241084e-14 -6.968445105812684050e-13 -4.424316581778254000e-16 -1.436442389581471169e-16 -2.432644564868922073e-15 -1.051656535222520668e-14 -3.123278998123330753e-14 8.807061154208483208e-13 2.042823648796333612e-15 1.681164758468039437e-15 1.312440088326663029e-14 2.309680505785875225e-14 6.789762084807284802e-14 -2.138216591464891347e-12 -2.629864157986757542e-17 -2.517756863579770213e-16 -2.969057063725034630e-15 -1.156094634448337747e-14 -2.922958321727749722e-14 7.961608951156336134e-13 1.051407693648258914e-15 6.534233687715542048e-16 -1.846762835545297279e-15 -9.793117841793221710e-15 -1.744703896498785134e-14 4.379381619721129619e-13
4.374388632755235788e-14 2.198843123197758870e-13 4.936339301712131336e-13 9.035243001011563831e-13 4.538876884043104827e-11 7.971959874787822740e-13 -1.016702009043870356e-10 5.663697561938466085e-14 2.240742663523593270e-13 4.868744118843115038e-13 7.462410856171414202e-13 3.002355733999025211e-12 9.655439642050623973e-13 -2.410375136073284488e-13 6.156801562936593462e-14 2.452272308237854184e-13 5.334806508289267960e-13 8.325006342391323528e-13 1.159520940673598808e-12 1.124550709915302820e-12 2.600914290742124841e-12 6.445176272523483424e-14 2.754212860068071602e-13 5.855814244072986657e-13 9.017189368992801855e-13 4.354730353310911737e-12 1.207713809020692440e-12 -2.702339273242418065e-12 7.358588416583991969e-14 2.931396014341199667e-13 6.324977008016116904e-13 9.938730562523416241e-13 1.441642119485517364e-12 1.402608734325843131e-12 3.131249132999529924e-12 8.930902416886486455e-14 3.634967880327119173e-13 7.670719787216487614e-13 1.215667441637229201e-12 1.852208254909982598e-12 1.820987297596893257e-12 3.697865836522234039e-12 5.531874124715832327e-15 6.738166122262963295e-14 2.864191301376924504e-13 1.186969928464164851e-12 -3.954219758682055443e-13 -4.594785718146126453e-11 3.719769517164423485e-16 -1.096476714920186229e-15 -5.650139914399784885e-15 -8.544760822720223026e-15 -1.727056539529418500e-13 2.741500499691076180e-12 -9.429588301703707398e-16 2.378167070247645410e-16 -4.676529674859748760e-15 -1.679706836449404208e-14 -4.215704686751267457e-14 9.841028458261349275e-13 3.007062839539569380e-15 4.949874796072586396e-16 4.911774114519465169e-15 1.935265544972057366e-14 -1.889173291619946309e-13 2.081382279077452194e-12 -2.099821328674582854e-16 -3.594334798881963409e-16 -6.408873904751498200e-15 -1.994431512449184728e-14 -5.612981547521282427e-14 1.495288632576812849e-12 1.315899939264399981e-15 3.951393325767435633e-16 -5.551235080893534023e-15 -1.837889163585043746e-14 -4.783010497408132791e-14 1.180444971426384077e-12
2.523740650904450313e-14 2.466579018060813466e-13 7.735615803539123663e-13 1.787895782173621949e-12 7.971959874787824759e-13 2.202474483237336398e-10 -3.448669654808631928e-10 6.193972101145571701e-14 2.299080158234577565e-13 4.973178540902011483e-13 8.459580515032230965e-13 9.722341710049341049e-13 6.270269542521934501e-12 -6.495994636635136142e-12 7.044024511584936182e-14 2.466184907302927111e-13 5.239735523642431106e-13 8.507866364809486551e-13 1.124066372370303979e-12 1.413487276649925136e-12 2.005353030956279055e-12 5.992065831681698412e-14 2.952617957558546946e-13 6.298205755072096073e-13 1.099938157698233918e-12 1.207409750482851596e-12 9.928185082505786705e-12 -1.517738294461688567e-11 8.216475521518505738e-14 3.037251454456764158e-13 6.386942096356129700e-13 1.041712163988766419e-12 1.403070722450450237e-12 1.821200076350004801e-12 3.775115877269051149e-12 9.290368276590421374e-14 3.936100621021689503e-13 8.022662414392034334e-13 1.319725628471178391e-12 1.819870493132218142e-12 2.526334911613067512e-12 4.075657362458966223e-12 2.125988169713268461e-14 2.845745009795517250e-13 1.196758534610238679e-12 -2.536621332443440891e-13 4.471553737561407661e-12 -2.719738182650801207e-10 -2.108565071623067078e-15 3.125251414351143557e-15 2.434184023628449698e-14 2.048101148673104640e-14 1.670868160348567373e-13 -6.496550175188442003e-12 -5.180523397597316836e-16 6.332148796791364943e-17 -2.270672620716720559e-15 -6.135710976556545909e-15 -2.571798061089046199e-14 1.042665368778051431e-12 9.057170898563068803e-15 1.022676148407798359e-14 7.218128912642759731e-14 8.471222280518708553e-14 2.670378375866048154e-13 -1.382673155268761410e-11 -8.029017889868197556e-16 -1.735359447582571414e-15 -6.507425839987921826e-15 -2.532603078611660275e-14 -5.231259430068882381e-14 1.381818981802186155e-12 1.207514571522070571e-15 1.340870496936768838e-15 -2.112151339869592981e-15 -1.575190849204262701e-14 1.179047716428293605e-14 -1.981199311712225109e-13
9.698802206303378689e-13 -4.081268430937199753e-13 -6.435754768175339335e-12 -2.746329447396574712e-11 -1.016702009043869580e-10 -3.448669654808637097e-10 9.092555616378667189e-09 2.477834557534109243e-14 2.836057979170649471e-13 6.199474293237134785e-13 -1.796684549994014124e-13 -5.416358306202316337e-13 -7.131221409150824044e-12 2.310795081555963103e-10 -1.610408895685902142e-13 5.488918212443146054e-13 1.104745459778144947e-12 1.543800576904953607e-12 2.763270413627848683e-12 2.297498605003623456e-12 1.571909330657644948e-11 5.533309996169043024e-13 3.291852734516759003e-13 2.822717325356450708e-13 -1.632313804073040882e-12 -3.055872538871958042e-12 -1.570944164774048416e-11 4.908198611443691847e-10 -1.608053330108799184e-14 7.023737823351756675e-13 1.283479417021056980e-12 1.918997059234979709e-12 3.137739116036788231e-12 3.874654861348901674e-12 1.125838006464507479e-11 4.193766917802663578e-13 8.100055864918454326e-13 1.584813779145838669e-12 2.230778896302312511e-12 3.589489447025679420e-12 3.991421940616886299e-12 4.930326370963933016e-11 -4.265463836687908341e-13 -6.260144347790534050e-12 -2.812458020921616832e-11 -4.951712443340888291e-11 -2.626206064681012706e-10 5.255515268548176311e-09 1.633567286199562495e-13 -1.690453375134714911e-14 -9.900805533266352952e-14 -3.677956602663788212e-13 9.110275700156899535e-13 -8.054190230548299584e-12 -6.552769283384638786e-15 2.611908828062959629e-14 -9.096812467878200456e-14 -6.912545560705920909e-13 -2.389888287971552876e-13 1.710339251985934122e-11 -2.064273188138223329e-13 -2.366880971243696467e-13 -1.243752292856103654e-12 -3.072838447744513108e-12 -4.536306023516570127e-12 1.597945869993264325e-10 4.154328836618210740e-14 4.936725055565833515e-14 -1.359297005782867107e-15 -1.227549878863331888e-13 4.367858976916841975e-13 -6.741849976263095890e-12 4.505198146387712611e-14 -4.641974582428803110e-14 -2.015946601625572436e-13 -6.878236758862214289e-13 -1.212924138983379207e-12 4.485112708621482193e-11
1.465749910088491178e-13 2.163351079377185857e-14 3.412047303260117958e-14 4.793616114316575769e-14 5.663697561938464191e-14 6.193972101145570439e-14 2.477834557534068222e-14 1.536892748483492634e-13 1.941311339966505025e-14 3.621607446717767419e-14 5.014427566747485307e-14 5.844324714002386200e-14 5.753551949775770612e-14 2.540114900778806066e-13 1.430110852964168846e-13 2.258849023939924644e-14 4.184979613915615397e-14 5.682055895039559784e-14 6.871135526545374610e-14 7.608379200416729475e-14 -3.904513362075910864e-14 1.808501365128321460e-13 2.708914185839843989e-14 4.377970792795004512e-14 6.044951348328911115e-14 7.275143530089896969e-14 7.545657861769691919e-14 2.577417697000533666e-13 1.789284926326243850e-13 2.764978831906205177e-14 4.813642428601467052e-14 6.602466369492581514e-14 7.985637484801971408e-14 8.699526518692413406e-14 7.202236735986441233e-14 2.201174067513376825e-13 3.605361026258844046e-14 5.795642834877869268e-14 7.939963562044103689e-14 9.733942198348171490e-14 1.058347033282139550e-13 2.282817748040237548e-13 2.030889544951745216e-15 -5.952891098376881396e-16 8.161609695506022680e-16 9.433703638408303490e-16 3.344299065636157255e-15 -1.046131497559741426e-13 1.813742810305263977e-15 -1.413896502948419499e-15 -1.013875175178689519e-15 -2.655964015471071384e-15 -6.712130820527950210e-15 1.872356857572523529e-13 2.254598746102257024e-15 -3.540940715380092907e-17 8.943813227495221365e-16 1.463586969665052359e-15 3.508885675436729665e-15 -9.019873960966880593e-14 1.589425882708727493e-15 -6.882584678068252260e-16 -1.794118733878035610e-16 -1.086009228695993607e-15 -1.730434473808121576e-16 -5.252042764181140626e-14 1.676700894257640913e-15 -5.994132435401601586e-16 -5.839398527071309669e-17 -5.690084362193872035e-16 -2.927540091990958531e-15 1.281502664498419149e-13 1.823977164981801597e-15 -5.090544498926992837e-16 -2.321254480514073321e-16 -1.275966969115611449e-15 -3.290487372517773459e-15 9.443641870952318303e-14
1.934314932958328470e-14 5.351343107927822450e-13 1.266529136326955466e-13 1.931842982362024861e-13 2.240742663523593523e-13 2.299080158234576556e-13 2.836057979170645937e-13 1.941311339966508811e-14 7.191543612944569730e-13 1.303693607158694287e-13 2.094529500037769576e-13 2.495965844556425003e-13 2.565571830773157932e-13 3.976488160584106320e-13 2.537553611886501579e-14 4.725877178890627086e-13 1.529914307208519519e-13 2.302588520729697600e-13 2.675478917501330483e-13 2.730227911224148703e-13 3.754392423005284756e-13 2.520724857539223564e-14 5.368873291345941525e-13 1.618601551151488602e-13 2.475207428225334970e-13 2.945516647419525300e-13 3.067378575857531928e-13 6.679659743463949683e-13 2.802911148068878338e-14 5.118470284169120443e-13 1.774376381320000401e-13 2.695822655729200277e-13 3.206445931384486833e-13 3.364308034917559705e-13 5.185423278871870489e-13 3.631763477476753291e-14 4.624887752135911012e-13 2.141798457726862007e-13 3.210427238060525537e-13 3.901930461932938892e-13 4.213701169557420242e-13 7.972058628629506640e-13 3.645737901195925297e-15 -4.622356800011994452e-16 -9.328515972479530939e-16 -1.859716028488170655e-15 -9.183740042845011478e-15 3.232443389388346552e-13 5.973537383350784426e-16 -1.805295576262624315e-15 3.512209960370628092e-16 -1.150110698720952257e-16 9.108127034382756272e-15 -3.251060120311457443e-13 3.725979071540459198e-15 -7.235422698092465351e-16 -1.651985655550848398e-15 -4.126013788660188653e-15 -1.763251056870145028e-14 6.087225293016726008e-13 4.684956647316490166e-15 -1.494973876163130643e-15 -4.394951959751086178e-16 -2.317865936994428389e-15 -3.311988108278387741e-16 -8.806004503521677395e-14 4.484927610690660073e-15 -1.416491896102768699e-15 -8.854074919682563579e-16 -3.243785002015771057e-15 -1.065724392735069395e-14 3.340030856988907603e-13 5.997981569774490113e-15 -1.946696677973967024e-15 -7.708721098496514495e-16 -3.914788335075997441e-15 -8.680587626806582730e-15 2.396148190471355855e-13
3.471294993156440758e-14 1.255925074456147595e-13 1.301838987894386080e-12 4.105047532367803887e-13 4.868744118843110999e-13 4.973178540902013503e-13 6.199474293237138824e-13 3.621607446717765526e-14 1.303693607158695549e-13 3.207585684883128912e-12 4.002498067568052665e-13 5.568154364505873355e-13 6.709982064648648523e-13 -2.124100904456656402e-12 4.155940603997542038e-14 1.558015101943897874e-13 1.212076584913616928e-12 5.007247304277590611e-13 5.870021927220528755e-13 5.883341232739394587e-13 1.084215906594397192e-12 4.417565168043210129e-14 1.621610427215020434e-13 1.181620805768784274e-12 5.229573750860671981e-13 6.360421451680853524e-13 6.583280615012546111e-13 8.982247785365599325e-13 4.822473352940170890e-14 1.780998015536046580e-13 1.168320266262994012e-12 5.775586210190120823e-13 6.968141297420854865e-13 7.143756850667405553e-13 1.134839148352056042e-12 5.857481499451325865e-14 2.161146838664759288e-13 7.972027946867939315e-13 6.885058470339115610e-13 8.367247181243062168e-13 8.689526459638674834e-13 1.742611068456404797e-12 -1.141010780128859082e-15 4.058423795941503413e-15 -5.025333824708612388e-16 -2.236797848520218005e-15 -3.226145938446576796e-15 6.865141497334083749e-14 -1.725928304852621587e-15 1.138788252982911410e-14 1.096463628858482268e-14 2.720278453810986148e-14 1.220665818626411419e-13 -2.797167586630495958e-12 -1.772857190118113867e-15 2.842480206956147020e-15 -1.867528773999232537e-15 -7.236996914765326128e-15 -1.831956536608513463e-14 4.957879324141264233e-13 -1.176834727013434904e-15 2.492143682724394276e-15 -6.260182366455530866e-16 -2.503673047050865356e-15 -1.713334354879932984e-15 2.435262703529616482e-15 -1.586496918433054430e-15 2.655925877580250525e-15 -1.447243059211076643e-15 -5.649809352989691633e-15 -1.348665792047629539e-14 3.345960770622287321e-13 -7.524944788897449427e-16 1.788054214186555394e-15 -2.787679221008296087e-15 -9.299512021017198223e-15 -2.230052198520385445e-14 5.603903624681337610e-13
