# naive bin center, bin_min, bin_max
4.250000000000000000e+01 1.000000000000000000e+01 7.500000000000000000e+01
1.480000000000000000e+02 7.600000000000000000e+01 2.200000000000000000e+02
3.205000000000000000e+02 2.210000000000000000e+02 4.200000000000000000e+02
5.455000000000000000e+02 4.210000000000000000e+02 6.700000000000000000e+02
9.905000000000000000e+02 6.710000000000000000e+02 1.310000000000000000e+03
1.805500000000000000e+03 1.311000000000000000e+03 2.300000000000000000e+03
4.150500000000000000e+03 2.301000000000000000e+03 6.000000000000000000e+03
